dateP;dateQ;P_mm;Q_ls;year
2021-04-27 07:29:00;2021-04-27 07:29:00;0.0;;2021
2021-04-27 07:34:00;2021-04-27 07:34:00;0.0;;2021
2021-04-27 07:39:00;2021-04-27 07:39:00;0.0;;2021
2021-04-27 07:44:00;2021-04-27 07:44:00;0.0;;2021
2021-04-27 07:49:00;2021-04-27 07:49:00;0.0;;2021
2021-04-27 07:54:00;2021-04-27 07:54:00;0.0;;2021
2021-04-27 07:59:00;2021-04-27 07:59:00;0.0;;2021
2021-04-27 08:04:00;2021-04-27 08:04:00;0.0;4.78390251170331;2021
2021-04-27 08:09:00;2021-04-27 08:09:00;0.0;;2021
2021-04-27 08:14:00;2021-04-27 08:14:00;0.0;;2021
2021-04-27 08:19:00;2021-04-27 08:19:00;0.0;;2021
2021-04-27 08:24:00;2021-04-27 08:24:00;0.0;;2021
2021-04-27 08:29:00;2021-04-27 08:29:00;0.0;;2021
2021-04-27 08:34:00;2021-04-27 08:34:00;0.0;;2021
2021-04-27 08:39:00;2021-04-27 08:39:00;0.0;;2021
2021-04-27 08:44:00;2021-04-27 08:44:00;0.0;;2021
2021-04-27 08:49:00;2021-04-27 08:49:00;0.0;;2021
2021-04-27 08:54:00;2021-04-27 08:54:00;0.0;;2021
2021-04-27 08:59:00;2021-04-27 08:59:00;0.0;;2021
2021-04-27 09:04:00;2021-04-27 09:04:00;0.0;4.78390251170331;2021
2021-04-27 09:09:00;2021-04-27 09:09:00;0.0;;2021
2021-04-27 09:14:00;2021-04-27 09:14:00;0.0;;2021
2021-04-27 09:19:00;2021-04-27 09:19:00;0.0;;2021
2021-04-27 09:24:00;2021-04-27 09:24:00;0.0;;2021
2021-04-27 09:29:00;2021-04-27 09:29:00;0.0;;2021
2021-04-27 09:34:00;2021-04-27 09:34:00;0.0;;2021
2021-04-27 09:39:00;2021-04-27 09:39:00;0.0;;2021
2021-04-27 09:44:00;2021-04-27 09:44:00;0.0;;2021
2021-04-27 09:49:00;2021-04-27 09:49:00;0.0;;2021
2021-04-27 09:54:00;2021-04-27 09:54:00;0.0;;2021
2021-04-27 09:59:00;2021-04-27 09:59:00;0.0;;2021
2021-04-27 10:04:00;2021-04-27 10:04:00;0.0;4.70133509730725;2021
2021-04-27 10:09:00;2021-04-27 10:09:00;0.0;;2021
2021-04-27 10:14:00;2021-04-27 10:14:00;0.0;;2021
2021-04-27 10:19:00;2021-04-27 10:19:00;0.0;;2021
2021-04-27 10:24:00;2021-04-27 10:24:00;0.0;;2021
2021-04-27 10:29:00;2021-04-27 10:29:00;0.0;;2021
2021-04-27 10:34:00;2021-04-27 10:34:00;0.0;;2021
2021-04-27 10:39:00;2021-04-27 10:39:00;0.0;;2021
2021-04-27 10:44:00;2021-04-27 10:44:00;0.0;;2021
2021-04-27 10:49:00;2021-04-27 10:49:00;0.0;;2021
2021-04-27 10:54:00;2021-04-27 10:54:00;0.0;;2021
2021-04-27 10:59:00;2021-04-27 10:59:00;0.0;;2021
2021-04-27 11:04:00;2021-04-27 11:04:00;0.0;4.78390251170331;2021
2021-04-27 11:09:00;2021-04-27 11:09:00;0.0;;2021
2021-04-27 11:14:00;2021-04-27 11:14:00;0.0;;2021
2021-04-27 11:19:00;2021-04-27 11:19:00;0.0;;2021
2021-04-27 11:24:00;2021-04-27 11:24:00;0.0;;2021
2021-04-27 11:29:00;2021-04-27 11:29:00;0.0;;2021
2021-04-27 11:34:00;2021-04-27 11:34:00;0.0;4.61978484158153;2021
2021-04-27 11:39:00;2021-04-27 11:39:00;0.0;;2021
2021-04-27 11:44:00;2021-04-27 11:44:00;0.0;4.78390251170331;2021
2021-04-27 11:49:00;2021-04-27 11:49:00;0.0;;2021
2021-04-27 11:54:00;2021-04-27 11:54:00;0.0;;2021
2021-04-27 11:59:00;2021-04-27 11:59:00;0.0;;2021
2021-04-27 12:04:00;2021-04-27 12:04:00;0.0;4.70133509730725;2021
2021-04-27 12:09:00;2021-04-27 12:09:00;0.0;;2021
2021-04-27 12:14:00;2021-04-27 12:14:00;0.0;;2021
2021-04-27 12:19:00;2021-04-27 12:19:00;0.0;;2021
2021-04-27 12:24:00;2021-04-27 12:24:00;0.0;;2021
2021-04-27 12:29:00;2021-04-27 12:29:00;0.0;;2021
2021-04-27 12:34:00;2021-04-27 12:34:00;0.0;;2021
2021-04-27 12:39:00;2021-04-27 12:39:00;0.0;;2021
2021-04-27 12:44:00;2021-04-27 12:44:00;0.0;;2021
2021-04-27 12:49:00;2021-04-27 12:49:00;0.0;;2021
2021-04-27 12:54:00;2021-04-27 12:54:00;0.0;;2021
2021-04-27 12:59:00;2021-04-27 12:59:00;0.0;;2021
2021-04-27 13:04:00;2021-04-27 13:04:00;0.0;4.78390251170331;2021
2021-04-27 13:09:00;2021-04-27 13:09:00;0.0;;2021
2021-04-27 13:14:00;2021-04-27 13:14:00;0.0;;2021
2021-04-27 13:19:00;2021-04-27 13:19:00;0.0;;2021
2021-04-27 13:24:00;2021-04-27 13:24:00;0.0;;2021
2021-04-27 13:29:00;2021-04-27 13:29:00;0.5;;2021
2021-04-27 13:34:42;2021-04-27 13:34:00;0.5;;2021
2021-04-27 13:39:00;2021-04-27 13:39:00;0.0;;2021
2021-04-27 13:44:00;2021-04-27 13:44:00;0.0;;2021
2021-04-27 13:49:00;2021-04-27 13:49:00;0.0;4.95211180956827;2021
2021-04-27 13:54:00;2021-04-27 13:54:00;0.0;;2021
2021-04-27 13:59:00;2021-04-27 13:59:00;0.5;;2021
2021-04-27 14:04:00;2021-04-27 14:04:00;0.0;5.03776518956806;2021
2021-04-27 14:09:00;2021-04-27 14:09:00;0.5;;2021
2021-04-27 14:14:01;2021-04-27 14:14:00;0.5;;2021
2021-04-27 14:19:00;2021-04-27 14:19:00;0.5;5.21219815302954;2021
2021-04-27 14:24:00;2021-04-27 14:24:00;0.0;;2021
2021-04-27 14:29:00;2021-04-27 14:29:00;0.5;5.39083770954324;2021
2021-04-27 14:34:00;2021-04-27 14:34:00;0.5;5.57372984523275;2021
2021-04-27 14:39:00;2021-04-27 14:39:00;0.0;;2021
2021-04-27 14:44:00;2021-04-27 14:44:00;0.5;;2021
2021-04-27 14:49:00;2021-04-27 14:49:00;0.0;5.8561422293671;2021
2021-04-27 14:54:00;2021-04-27 14:54:00;0.0;;2021
2021-04-27 14:59:00;2021-04-27 14:59:00;0.5;;2021
2021-04-27 15:04:00;2021-04-27 15:04:00;0.5;5.66678500093207;2021
2021-04-27 15:09:42;2021-04-27 15:09:00;0.5;;2021
2021-04-27 15:14:00;2021-04-27 15:14:00;0.0;;2021
2021-04-27 15:19:00;2021-04-27 15:19:00;0.5;5.8561422293671;2021
2021-04-27 15:24:00;2021-04-27 15:24:00;0.0;;2021
2021-04-27 15:29:00;2021-04-27 15:29:00;0.5;6.1483815885924;2021
2021-04-27 15:34:00;2021-04-27 15:34:00;0.0;;2021
2021-04-27 15:39:00;2021-04-27 15:39:00;0.0;;2021
2021-04-27 15:44:00;2021-04-27 15:44:00;0.0;;2021
2021-04-27 15:49:00;2021-04-27 15:49:00;0.0;;2021
2021-04-27 15:54:00;2021-04-27 15:54:00;0.0;;2021
2021-04-27 15:59:00;2021-04-27 15:59:00;0.0;;2021
2021-04-27 16:04:00;2021-04-27 16:04:00;0.0;6.34874390222138;2021
2021-04-27 16:09:00;2021-04-27 16:09:00;0.0;;2021
2021-04-27 16:14:00;2021-04-27 16:14:00;0.0;;2021
2021-04-27 16:19:00;2021-04-27 16:19:00;0.0;;2021
2021-04-27 16:24:00;2021-04-27 16:24:00;0.0;;2021
2021-04-27 16:29:00;2021-04-27 16:29:00;0.0;;2021
2021-04-27 16:34:00;2021-04-27 16:34:00;0.0;;2021
2021-04-27 16:39:00;2021-04-27 16:39:00;0.0;6.55358872564425;2021
2021-04-27 16:44:00;2021-04-27 16:44:00;0.0;;2021
2021-04-27 16:49:00;2021-04-27 16:49:00;0.0;;2021
2021-04-27 16:54:00;2021-04-27 16:54:00;0.0;;2021
2021-04-27 16:59:00;2021-04-27 16:59:00;0.0;;2021
2021-04-27 17:04:00;2021-04-27 17:04:00;0.0;6.76296204498464;2021
2021-04-27 17:09:00;2021-04-27 17:09:00;0.0;;2021
2021-04-27 17:14:00;2021-04-27 17:14:00;0.0;;2021
2021-04-27 17:19:00;2021-04-27 17:19:00;0.0;;2021
2021-04-27 17:24:00;2021-04-27 17:24:00;0.0;;2021
2021-04-27 17:29:00;2021-04-27 17:29:00;0.0;;2021
2021-04-27 17:34:00;2021-04-27 17:34:00;0.0;;2021
2021-04-27 17:39:00;2021-04-27 17:39:00;0.0;;2021
2021-04-27 17:44:00;2021-04-27 17:44:00;0.0;;2021
2021-04-27 17:49:00;2021-04-27 17:49:00;0.0;;2021
2021-04-27 17:54:00;2021-04-27 17:54:00;0.0;;2021
2021-04-27 17:59:00;2021-04-27 17:59:00;0.0;;2021
2021-04-27 18:04:00;2021-04-27 18:04:00;0.0;6.65770644919203;2021
2021-04-27 18:09:00;2021-04-27 18:09:00;0.0;;2021
2021-04-27 18:14:00;2021-04-27 18:14:00;0.0;;2021
2021-04-27 18:19:00;2021-04-27 18:19:00;0.0;;2021
2021-04-27 18:24:00;2021-04-27 18:24:00;0.0;;2021
2021-04-27 18:29:00;2021-04-27 18:29:00;0.0;;2021
2021-04-27 18:34:00;2021-04-27 18:34:00;0.0;;2021
2021-04-27 18:39:00;2021-04-27 18:39:00;0.0;;2021
2021-04-27 18:44:00;2021-04-27 18:44:00;0.0;;2021
2021-04-27 18:49:00;2021-04-27 18:49:00;0.0;;2021
2021-04-27 18:54:00;2021-04-27 18:54:00;0.0;;2021
2021-04-27 18:59:00;2021-04-27 18:59:00;0.0;;2021
2021-04-27 19:04:00;2021-04-27 19:04:00;0.0;6.55358872564425;2021
2021-04-27 19:09:00;2021-04-27 19:09:00;0.0;;2021
2021-04-27 19:14:00;2021-04-27 19:14:00;0.0;6.34874390222138;2021
2021-04-27 19:19:00;2021-04-27 19:19:00;0.0;;2021
2021-04-27 19:24:00;2021-04-27 19:24:00;0.0;;2021
2021-04-27 19:29:00;2021-04-27 19:29:00;0.0;;2021
2021-04-27 19:34:00;2021-04-27 19:34:00;0.0;;2021
2021-04-27 19:39:00;2021-04-27 19:39:00;0.0;;2021
2021-04-27 19:44:00;2021-04-27 19:44:00;0.0;;2021
2021-04-27 19:49:00;2021-04-27 19:49:00;0.0;6.1483815885924;2021
2021-04-27 19:54:00;2021-04-27 19:54:00;0.0;;2021
2021-04-27 19:59:00;2021-04-27 19:59:00;0.0;;2021
2021-04-27 20:04:00;2021-04-27 20:04:00;0.0;6.1483815885924;2021
2021-04-27 20:09:00;2021-04-27 20:09:00;0.0;;2021
2021-04-27 20:14:00;2021-04-27 20:14:00;0.0;;2021
2021-04-27 20:19:00;2021-04-27 20:19:00;0.0;;2021
2021-04-27 20:24:00;2021-04-27 20:24:00;0.0;;2021
2021-04-27 20:29:00;2021-04-27 20:29:00;0.0;;2021
2021-04-27 20:34:00;2021-04-27 20:34:00;0.0;;2021
2021-04-27 20:39:00;2021-04-27 20:39:00;0.0;;2021
2021-04-27 20:44:00;2021-04-27 20:44:00;0.0;;2021
2021-04-27 20:49:00;2021-04-27 20:49:00;0.0;;2021
2021-04-27 20:54:00;2021-04-27 20:54:00;0.0;;2021
2021-04-27 20:59:00;2021-04-27 20:59:00;0.0;;2021
2021-04-27 21:04:00;2021-04-27 21:04:00;0.0;6.1483815885924;2021
2021-04-27 21:09:00;2021-04-27 21:09:00;0.5;;2021
2021-04-27 21:14:00;2021-04-27 21:14:00;0.0;;2021
2021-04-27 21:19:00;2021-04-27 21:19:00;0.0;;2021
2021-04-27 21:24:00;2021-04-27 21:24:00;0.0;;2021
2021-04-27 21:29:00;2021-04-27 21:29:00;0.0;;2021
2021-04-27 21:34:00;2021-04-27 21:34:00;0.0;;2021
2021-04-27 21:39:00;2021-04-27 21:39:00;0.0;;2021
2021-04-27 21:44:00;2021-04-27 21:44:00;0.0;;2021
2021-04-27 21:49:00;2021-04-27 21:49:00;0.0;;2021
2021-04-27 21:54:00;2021-04-27 21:54:00;0.0;;2021
2021-04-27 21:59:00;2021-04-27 21:59:00;0.0;;2021
2021-04-27 22:04:00;2021-04-27 22:04:00;0.0;6.24800530581537;2021
2021-04-27 22:09:00;2021-04-27 22:09:00;0.0;;2021
2021-04-27 22:14:00;2021-04-27 22:14:00;0.0;;2021
2021-04-27 22:19:00;2021-04-27 22:19:00;0.0;;2021
2021-04-27 22:24:00;2021-04-27 22:24:00;0.0;;2021
2021-04-27 22:29:00;2021-04-27 22:29:00;0.0;;2021
2021-04-27 22:34:00;2021-04-27 22:34:00;0.0;;2021
2021-04-27 22:39:00;2021-04-27 22:39:00;0.0;;2021
