dateP,P_mm,Q_m3s
2020-03-26 12:44:00,0.5,0.0155635391726758
2020-03-26 12:49:00,0.0,0.015890533323904
2020-03-26 12:54:00,0.0,
2020-03-26 12:59:00,0.5,
2020-03-26 13:04:00,0.0,0.0160539703523729
2020-03-26 13:09:00,0.0,
2020-03-26 13:14:00,0.5,
2020-03-26 13:19:00,0.0,
2020-03-26 13:24:00,0.0,
2020-03-26 13:29:00,0.5,
2020-03-26 13:34:00,0.0,
2020-03-26 13:39:00,0.0,0.016554575533013198
2020-03-26 13:44:36,0.5,0.0160539703523729
2020-03-26 13:49:00,0.0,
2020-03-26 13:54:00,0.0,
2020-03-26 13:59:00,0.0,0.0163859911902608
2020-03-26 14:04:00,0.5,0.0160539703523729
2020-03-26 14:09:00,0.0,
2020-03-26 14:14:00,0.0,0.0163859911902608
2020-03-26 14:19:11,0.5,
2020-03-26 14:24:00,0.0,
2020-03-26 14:29:00,0.0,
2020-03-26 14:34:00,0.0,
2020-03-26 14:39:00,0.0,
2020-03-26 14:44:00,0.5,0.0167248761805267
2020-03-26 14:49:00,0.0,0.0163859911902608
2020-03-26 14:54:00,0.0,
2020-03-26 14:59:00,0.0,0.017246078618300898
2020-03-26 15:04:00,0.0,0.0168968933994681
2020-03-26 15:09:00,0.0,0.016219122885603
2020-03-26 15:14:00,0.0,0.0167248761805267
2020-03-26 15:19:00,0.0,
2020-03-26 15:24:00,0.0,
2020-03-26 15:29:00,0.0,
2020-03-26 15:34:00,0.0,
2020-03-26 15:39:00,0.5,
2020-03-26 15:44:00,0.0,
2020-03-26 15:49:00,0.0,
2020-03-26 15:54:00,0.0,0.017246078618300898
2020-03-26 15:59:00,0.0,0.0168968933994681
2020-03-26 16:04:00,0.0,0.017246078618300898
2020-03-26 16:09:00,0.0,
2020-03-26 16:14:00,0.0,
2020-03-26 16:19:00,0.0,
2020-03-26 16:24:00,0.0,
2020-03-26 16:29:00,0.0,0.017602133322845
2020-03-26 16:34:00,0.0,0.017246078618300898
2020-03-26 16:39:00,0.0,
2020-03-26 16:44:00,0.0,
2020-03-26 16:49:00,0.0,
2020-03-26 16:54:00,0.0,
2020-03-26 16:59:00,0.0,0.017602133322845
2020-03-26 17:04:00,0.0,0.0174232471515257
2020-03-26 17:09:00,0.0,
2020-03-26 17:14:00,0.0,
2020-03-26 17:19:00,0.0,
2020-03-26 17:24:00,0.0,
2020-03-26 17:29:00,0.0,
2020-03-26 17:34:00,0.0,
2020-03-26 17:39:00,0.0,
2020-03-26 17:44:00,0.0,
2020-03-26 17:49:00,0.0,
2020-03-26 17:54:00,0.0,
2020-03-26 17:59:00,0.0,
2020-03-26 18:04:00,0.0,0.017246078618300898
2020-03-26 18:09:00,0.0,
2020-03-26 18:14:00,0.0,
2020-03-26 18:19:00,0.0,0.017602133322845
2020-03-26 18:24:00,0.0,0.017246078618300898
2020-03-26 18:29:00,0.0,
2020-03-26 18:34:00,0.0,0.017602133322845
2020-03-26 18:39:00,0.0,0.017246078618300898
2020-03-26 18:44:00,0.0,
2020-03-26 18:49:00,0.0,
2020-03-26 18:54:00,0.0,
2020-03-26 18:59:00,0.0,
2020-03-26 19:04:00,0.0,0.017246078618300898
2020-03-26 19:09:00,0.0,
2020-03-26 19:14:00,0.0,
2020-03-26 19:19:00,0.0,
2020-03-26 19:24:00,0.0,
2020-03-26 19:29:00,0.0,
2020-03-26 19:34:00,0.0,0.0168968933994681
2020-03-26 19:39:00,0.0,0.017246078618300898
2020-03-26 19:44:00,0.0,0.0168968933994681
2020-03-26 19:49:00,0.0,0.017246078618300898
2020-03-26 19:54:00,0.0,
2020-03-26 19:59:00,0.0,0.0168968933994681
2020-03-26 20:04:00,0.0,0.0168968933994681
2020-03-26 20:09:00,0.0,
2020-03-26 20:14:00,0.0,
2020-03-26 20:19:00,0.0,
2020-03-26 20:24:00,0.0,
2020-03-26 20:29:00,0.0,
2020-03-26 20:34:00,0.0,
2020-03-26 20:39:00,0.0,
2020-03-26 20:44:00,0.0,
2020-03-26 20:49:00,0.0,0.016554575533013198
2020-03-26 20:54:00,0.0,
2020-03-26 20:59:00,0.0,
2020-03-26 21:04:00,0.0,0.016554575533013198
2020-03-26 21:09:00,0.0,
2020-03-26 21:14:00,0.0,
2020-03-26 21:19:00,0.0,
2020-03-26 21:24:00,0.0,
2020-03-26 21:29:00,0.0,
2020-03-26 21:34:00,0.0,
2020-03-26 21:39:00,0.0,0.016219122885603
2020-03-26 21:44:00,0.0,
2020-03-26 21:49:00,0.0,
2020-03-26 21:54:00,0.0,
2020-03-26 21:59:00,0.0,
2020-03-26 22:04:00,0.0,0.016219122885603
2020-03-26 22:09:00,0.0,
2020-03-26 22:14:00,0.0,
2020-03-26 22:19:00,0.0,
2020-03-26 22:24:00,0.0,
2020-03-26 22:29:00,0.0,
2020-03-26 22:34:00,0.0,
2020-03-26 22:39:00,0.0,0.015890533323904
2020-03-26 22:44:00,0.0,
2020-03-26 22:49:00,0.0,
2020-03-26 22:54:00,0.0,
2020-03-26 22:59:00,0.0,
2020-03-26 23:04:00,0.0,0.015890533323904
2020-03-26 23:09:00,0.0,
2020-03-26 23:14:00,0.0,
2020-03-26 23:19:00,0.0,
2020-03-26 23:24:00,0.0,
2020-03-26 23:29:00,0.0,
2020-03-26 23:34:00,0.0,
2020-03-26 23:39:00,0.0,0.0155635391726758
2020-03-26 23:44:00,0.0,
2020-03-26 23:49:00,0.0,0.015890533323904
2020-03-26 23:54:00,0.0,0.0155635391726758
2020-03-26 23:59:00,0.0,
2020-03-27 00:04:00,0.0,0.015890533323904
2020-03-27 00:09:00,0.0,
2020-03-27 00:14:00,0.0,0.0155635391726758
2020-03-27 00:19:00,0.0,
2020-03-27 00:24:00,0.0,
2020-03-27 00:29:00,0.0,
2020-03-27 00:34:00,0.0,0.015193956143719
2020-03-27 00:39:00,0.0,0.0155635391726758
2020-03-27 00:44:00,0.0,
2020-03-27 00:49:00,0.0,
2020-03-27 00:54:00,0.0,0.015193956143719
