dateP;dateQ;P_mm;Q_ls
2023-03-26 22:09:00;2023-03-26 22:09:00;0.0;23.0823015481676
2023-03-26 22:14:00;2023-03-26 22:14:00;0.0;
2023-03-26 22:19:00;2023-03-26 22:19:00;0.0;
2023-03-26 22:24:00;2023-03-26 22:24:00;0.0;22.6332999865237
2023-03-26 22:29:00;2023-03-26 22:29:00;0.0;21.9727312630994
2023-03-26 22:34:00;2023-03-26 22:34:00;0.0;22.8569383482985
2023-03-26 22:39:00;2023-03-26 22:39:00;0.0;21.9727312630994
2023-03-26 22:44:00;2023-03-26 22:44:00;0.0;22.4113861961768
2023-03-26 22:49:00;2023-03-26 22:49:00;0.0;
2023-03-26 22:54:00;2023-03-26 22:54:00;0.0;21.9727312630994
2023-03-26 22:59:00;2023-03-26 22:59:00;0.0;
2023-03-26 23:04:00;2023-03-26 23:04:00;0.0;22.4113861961768
2023-03-26 23:09:00;2023-03-26 23:09:00;0.0;21.3276764825248
2023-03-26 23:14:00;2023-03-26 23:14:00;0.0;21.7559895870357
2023-03-26 23:19:00;2023-03-26 23:19:00;0.0;
2023-03-26 23:24:00;2023-03-26 23:24:00;0.0;22.1911967105909
2023-03-26 23:29:00;2023-03-26 23:29:00;0.0;21.540971415733
2023-03-26 23:34:00;2023-03-26 23:34:00;0.0;
2023-03-26 23:39:00;2023-03-26 23:39:00;0.0;21.1161045207443
2023-03-26 23:44:00;2023-03-26 23:44:00;0.0;
2023-03-26 23:49:00;2023-03-26 23:49:00;0.0;
2023-03-26 23:54:00;2023-03-26 23:54:00;0.0;
2023-03-26 23:59:00;2023-03-26 23:59:00;0.0;
2023-03-27 00:04:00;2023-03-27 00:04:00;0.0;21.1161045207443
2023-03-27 00:09:00;2023-03-27 00:09:00;0.0;
2023-03-27 00:14:00;2023-03-27 00:14:00;0.0;
2023-03-27 00:19:00;2023-03-27 00:19:00;0.0;21.7559895870357
2023-03-27 00:24:00;2023-03-27 00:24:00;0.0;20.9062552637249
2023-03-27 00:29:00;2023-03-27 00:29:00;0.0;21.3276764825248
2023-03-27 00:34:00;2023-03-27 00:34:00;0.0;20.6981284447999
2023-03-27 00:39:00;2023-03-27 00:39:00;0.0;21.3276764825248
2023-03-27 00:44:00;2023-03-27 00:44:00;0.0;
2023-03-27 00:49:00;2023-03-27 00:49:00;0.0;21.7559895870357
2023-03-27 00:54:00;2023-03-27 00:54:00;0.0;21.1161045207443
2023-03-27 00:59:00;2023-03-27 00:59:00;0.0;
2023-03-27 01:04:00;2023-03-27 01:04:00;0.0;20.6981284447999
2023-03-27 01:09:00;2023-03-27 01:09:00;0.0;
2023-03-27 01:14:00;2023-03-27 01:14:00;0.0;21.1161045207443
2023-03-27 01:19:00;2023-03-27 01:19:00;0.0;20.6981284447999
2023-03-27 01:24:00;2023-03-27 01:24:00;0.0;
2023-03-27 01:29:00;2023-03-27 01:29:00;0.0;
2023-03-27 01:34:00;2023-03-27 01:34:00;0.0;
2023-03-27 01:39:00;2023-03-27 01:39:00;0.0;
2023-03-27 01:44:00;2023-03-27 01:44:00;0.0;
2023-03-27 01:49:00;2023-03-27 01:49:00;0.0;
2023-03-27 01:54:00;2023-03-27 01:54:00;0.0;
2023-03-27 01:59:00;2023-03-27 01:59:00;0.0;
2023-03-27 02:04:00;2023-03-27 02:04:00;0.0;20.6981284447999
2023-03-27 02:09:00;2023-03-27 02:09:00;0.0;20.2870410545667
2023-03-27 02:14:00;2023-03-27 02:14:00;0.0;
2023-03-27 02:19:00;2023-03-27 02:19:00;0.0;19.8828402167111
2023-03-27 02:24:00;2023-03-27 02:24:00;0.0;20.2870410545667
2023-03-27 02:29:00;2023-03-27 02:29:00;0.0;
2023-03-27 02:34:00;2023-03-27 02:34:00;0.0;20.6981284447999
2023-03-27 02:39:00;2023-03-27 02:39:00;0.0;
2023-03-27 02:44:00;2023-03-27 02:44:00;0.0;
2023-03-27 02:49:00;2023-03-27 02:49:00;0.0;20.084079949925
2023-03-27 02:54:00;2023-03-27 02:54:00;0.0;
2023-03-27 02:59:00;2023-03-27 02:59:00;0.0;
2023-03-27 03:04:00;2023-03-27 03:04:00;0.0;20.2870410545667
2023-03-27 03:09:00;2023-03-27 03:09:00;0.0;19.8828402167111
2023-03-27 03:14:00;2023-03-27 03:14:00;0.0;20.2870410545667
2023-03-27 03:19:00;2023-03-27 03:19:00;0.0;
2023-03-27 03:24:00;2023-03-27 03:24:00;0.0;
2023-03-27 03:29:00;2023-03-27 03:29:00;0.0;19.8828402167111
2023-03-27 03:34:00;2023-03-27 03:34:00;0.0;
2023-03-27 03:39:00;2023-03-27 03:39:00;0.0;
2023-03-27 03:44:00;2023-03-27 03:44:00;0.0;
2023-03-27 03:49:00;2023-03-27 03:49:00;0.0;
2023-03-27 03:54:00;2023-03-27 03:54:00;0.0;
2023-03-27 03:59:00;2023-03-27 03:59:00;0.0;
2023-03-27 04:04:00;2023-03-27 04:04:00;0.0;19.4855237979
2023-03-27 04:09:00;2023-03-27 04:09:00;0.0;19.8828402167111
2023-03-27 04:14:00;2023-03-27 04:14:00;0.0;
2023-03-27 04:19:00;2023-03-27 04:19:00;0.0;19.2894465789694
2023-03-27 04:24:00;2023-03-27 04:24:00;0.0;19.8828402167111
2023-03-27 04:29:00;2023-03-27 04:29:00;0.0;
2023-03-27 04:34:00;2023-03-27 04:34:00;0.0;
2023-03-27 04:39:00;2023-03-27 04:39:00;0.0;
2023-03-27 04:44:00;2023-03-27 04:44:00;0.0;19.4855237979
2023-03-27 04:49:00;2023-03-27 04:49:00;0.0;
2023-03-27 04:54:00;2023-03-27 04:54:00;0.0;
2023-03-27 04:59:00;2023-03-27 04:59:00;0.0;
2023-03-27 05:04:00;2023-03-27 05:04:00;0.0;19.4855237979
2023-03-27 05:09:00;2023-03-27 05:09:00;0.0;
2023-03-27 05:14:00;2023-03-27 05:14:00;0.0;
2023-03-27 05:19:00;2023-03-27 05:19:00;0.0;19.8828402167111
2023-03-27 05:24:00;2023-03-27 05:24:00;0.0;19.2894465789694
2023-03-27 05:29:00;2023-03-27 05:29:00;0.0;
2023-03-27 05:34:00;2023-03-27 05:34:00;0.0;19.6833215882583
2023-03-27 05:39:00;2023-03-27 05:39:00;0.0;19.2894465789694
2023-03-27 05:44:00;2023-03-27 05:44:00;0.0;
2023-03-27 05:49:00;2023-03-27 05:49:00;0.0;
2023-03-27 05:54:00;2023-03-27 05:54:00;0.0;
2023-03-27 05:59:00;2023-03-27 05:59:00;0.0;
2023-03-27 06:04:00;2023-03-27 06:04:00;0.0;19.2894465789694
2023-03-27 06:09:00;2023-03-27 06:09:00;0.0;
2023-03-27 06:14:00;2023-03-27 06:14:00;0.0;19.6833215882583
2023-03-27 06:19:00;2023-03-27 06:19:00;0.0;19.2894465789694
2023-03-27 06:24:00;2023-03-27 06:24:00;0.0;
2023-03-27 06:29:00;2023-03-27 06:29:00;0.0;19.6833215882583
2023-03-27 06:34:00;2023-03-27 06:34:00;0.0;19.0950896648
2023-03-27 06:39:00;2023-03-27 06:39:00;0.0;
2023-03-27 06:44:00;2023-03-27 06:44:00;0.0;
2023-03-27 06:49:00;2023-03-27 06:49:00;0.0;
2023-03-27 06:54:00;2023-03-27 06:54:00;0.0;
2023-03-27 06:59:00;2023-03-27 06:59:00;0.0;
2023-03-27 07:04:00;2023-03-27 07:04:00;0.0;19.2894465789694
2023-03-27 07:09:00;2023-03-27 07:09:00;0.5;19.6833215882583
2023-03-27 07:14:00;2023-03-27 07:14:00;0.0;
2023-03-27 07:19:00;2023-03-27 07:19:00;0.0;18.902452788725
2023-03-27 07:24:00;2023-03-27 07:24:00;0.0;19.2894465789694
2023-03-27 07:29:00;2023-03-27 07:29:00;0.0;18.902452788725
2023-03-27 07:34:00;2023-03-27 07:34:00;0.5;19.2894465789694
2023-03-27 07:39:00;2023-03-27 07:39:00;0.0;
2023-03-27 07:44:00;2023-03-27 07:44:00;0.0;18.902452788725
2023-03-27 07:49:00;2023-03-27 07:49:00;0.0;
2023-03-27 07:54:00;2023-03-27 07:54:00;0.0;
2023-03-27 07:59:00;2023-03-27 07:59:00;0.5;19.4855237979
2023-03-27 08:04:00;2023-03-27 08:04:00;0.0;19.6833215882583
2023-03-27 08:09:00;2023-03-27 08:09:00;0.0;18.902452788725
2023-03-27 08:14:00;2023-03-27 08:14:00;0.0;
2023-03-27 08:19:00;2023-03-27 08:19:00;0.5;
2023-03-27 08:24:00;2023-03-27 08:24:00;0.0;19.4855237979
2023-03-27 08:29:00;2023-03-27 08:29:00;0.0;19.0950896648
2023-03-27 08:34:00;2023-03-27 08:34:00;0.0;19.4855237979
2023-03-27 08:39:00;2023-03-27 08:39:00;0.0;
2023-03-27 08:44:00;2023-03-27 08:44:00;0.5;
2023-03-27 08:49:00;2023-03-27 08:49:00;0.0;
2023-03-27 08:54:00;2023-03-27 08:54:00;0.0;
2023-03-27 08:59:00;2023-03-27 08:59:00;0.0;
2023-03-27 09:04:00;2023-03-27 09:04:00;0.0;18.7115356840778
2023-03-27 09:09:00;2023-03-27 09:09:00;0.5;19.4855237979
2023-03-27 09:14:00;2023-03-27 09:14:00;0.0;19.0950896648
2023-03-27 09:19:00;2023-03-27 09:19:00;0.0;
2023-03-27 09:24:00;2023-03-27 09:24:00;0.0;
2023-03-27 09:29:00;2023-03-27 09:29:00;0.0;
2023-03-27 09:34:00;2023-03-27 09:34:00;0.5;18.3348597224001
2023-03-27 09:39:00;2023-03-27 09:39:00;0.0;19.2894465789694
2023-03-27 09:44:00;2023-03-27 09:44:00;0.0;
2023-03-27 09:49:00;2023-03-27 09:49:00;0.0;
2023-03-27 09:54:00;2023-03-27 09:54:00;0.0;
2023-03-27 09:59:00;2023-03-27 09:59:00;0.0;18.902452788725
2023-03-27 10:04:00;2023-03-27 10:04:00;0.0;19.2894465789694
2023-03-27 10:09:00;2023-03-27 10:09:00;0.0;
2023-03-27 10:14:00;2023-03-27 10:14:00;0.0;
2023-03-27 10:19:00;2023-03-27 10:19:00;0.0;19.6833215882583
2023-03-27 10:24:00;2023-03-27 10:24:00;0.0;18.902452788725
2023-03-27 10:29:00;2023-03-27 10:29:00;0.0;19.6833215882583
2023-03-27 10:34:00;2023-03-27 10:34:00;0.0;
2023-03-27 10:39:00;2023-03-27 10:39:00;0.0;
2023-03-27 10:44:00;2023-03-27 10:44:00;0.0;20.2870410545667
2023-03-27 10:49:00;2023-03-27 10:49:00;0.0;
2023-03-27 10:54:00;2023-03-27 10:54:00;0.0;19.4855237979
2023-03-27 10:59:00;2023-03-27 10:59:00;0.0;18.7115356840778
2023-03-27 11:04:00;2023-03-27 11:04:00;0.0;18.902452788725
2023-03-27 11:09:00;2023-03-27 11:09:00;0.0;
2023-03-27 11:14:00;2023-03-27 11:14:00;0.0;20.2870410545667
2023-03-27 11:19:00;2023-03-27 11:19:00;0.0;19.8828402167111
2023-03-27 11:24:00;2023-03-27 11:24:00;0.0;18.902452788725
2023-03-27 11:29:00;2023-03-27 11:29:00;0.0;19.2894465789694
2023-03-27 11:34:00;2023-03-27 11:34:00;0.0;20.2870410545667
2023-03-27 11:39:00;2023-03-27 11:39:00;0.0;19.8828402167111
2023-03-27 11:44:00;2023-03-27 11:44:00;0.0;19.4855237979
2023-03-27 11:49:00;2023-03-27 11:49:00;0.0;20.9062552637249
2023-03-27 11:54:00;2023-03-27 11:54:00;0.0;19.6833215882583
2023-03-27 11:59:00;2023-03-27 11:59:00;0.0;21.3276764825248
2023-03-27 12:04:00;2023-03-27 12:04:00;0.0;20.9062552637249
2023-03-27 12:09:00;2023-03-27 12:09:00;0.0;
2023-03-27 12:14:00;2023-03-27 12:14:00;0.0;20.084079949925
2023-03-27 12:19:00;2023-03-27 12:19:00;0.0;
2023-03-27 12:24:00;2023-03-27 12:24:00;0.0;20.9062552637249
2023-03-27 12:29:00;2023-03-27 12:29:00;0.0;
2023-03-27 12:34:00;2023-03-27 12:34:00;0.0;20.4917237973028
2023-03-27 12:39:00;2023-03-27 12:39:00;0.0;21.3276764825248
2023-03-27 12:44:00;2023-03-27 12:44:00;0.0;21.7559895870357
2023-03-27 12:49:00;2023-03-27 12:49:00;0.0;20.9062552637249
2023-03-27 12:54:00;2023-03-27 12:54:00;0.0;21.9727312630994
2023-03-27 12:59:00;2023-03-27 12:59:00;0.0;22.4113861961768
2023-03-27 13:04:00;2023-03-27 13:04:00;0.0;20.6981284447999
2023-03-27 13:09:00;2023-03-27 13:09:00;0.0;
2023-03-27 13:14:00;2023-03-27 13:14:00;0.0;21.7559895870357
2023-03-27 13:19:00;2023-03-27 13:19:00;0.0;22.6332999865237
2023-03-27 13:24:00;2023-03-27 13:24:00;0.0;21.3276764825248
2023-03-27 13:29:00;2023-03-27 13:29:00;0.0;21.7559895870357
2023-03-27 13:34:00;2023-03-27 13:34:00;0.0;22.4113861961768
2023-03-27 13:39:00;2023-03-27 13:39:00;0.0;21.7559895870357
2023-03-27 13:44:00;2023-03-27 13:44:00;0.0;22.8569383482985
2023-03-27 13:49:00;2023-03-27 13:49:00;0.0;21.540971415733
2023-03-27 13:54:00;2023-03-27 13:54:00;0.0;21.9727312630994
2023-03-27 13:59:00;2023-03-27 13:59:00;0.0;22.4113861961768
2023-03-27 14:04:00;2023-03-27 14:04:00;0.0;21.9727312630994
2023-03-27 14:09:00;2023-03-27 14:09:00;0.0;
2023-03-27 14:14:00;2023-03-27 14:14:00;0.0;
2023-03-27 14:19:00;2023-03-27 14:19:00;0.0;
2023-03-27 14:24:00;2023-03-27 14:24:00;0.0;
2023-03-27 14:29:00;2023-03-27 14:29:00;0.0;22.8569383482985
2023-03-27 14:34:00;2023-03-27 14:34:00;0.0;22.4113861961768
2023-03-27 14:39:00;2023-03-27 14:39:00;0.0;
2023-03-27 14:44:00;2023-03-27 14:44:00;0.0;
2023-03-27 14:49:00;2023-03-27 14:49:00;0.0;23.0823015481676
2023-03-27 14:54:00;2023-03-27 14:54:00;0.0;21.9727312630994
2023-03-27 14:59:00;2023-03-27 14:59:00;0.0;23.3093898527978
2023-03-27 15:04:00;2023-03-27 15:04:00;0.0;23.0823015481676
2023-03-27 15:09:00;2023-03-27 15:09:00;0.0;22.4113861961768
2023-03-27 15:14:00;2023-03-27 15:14:00;0.0;23.0823015481676
2023-03-27 15:19:00;2023-03-27 15:19:00;0.0;22.4113861961768
2023-03-27 15:24:00;2023-03-27 15:24:00;0.0;23.0823015481676
2023-03-27 15:29:00;2023-03-27 15:29:00;0.0;
2023-03-27 15:34:00;2023-03-27 15:34:00;0.0;
2023-03-27 15:39:00;2023-03-27 15:39:00;0.0;
2023-03-27 15:44:00;2023-03-27 15:44:00;0.0;
2023-03-27 15:49:00;2023-03-27 15:49:00;0.0;23.768742843008
2023-03-27 15:54:00;2023-03-27 15:54:00;0.0;22.8569383482985
2023-03-27 15:59:00;2023-03-27 15:59:00;0.0;24.0010080619214
2023-03-27 16:04:00;2023-03-27 16:04:00;0.0;24.0010080619214
2023-03-27 16:09:00;2023-03-27 16:09:00;0.0;23.5382035288557
2023-03-27 16:14:00;2023-03-27 16:14:00;0.0;24.0010080619214
2023-03-27 16:19:00;2023-03-27 16:19:00;0.0;23.5382035288557
2023-03-27 16:24:00;2023-03-27 16:24:00;0.0;
2023-03-27 16:29:00;2023-03-27 16:29:00;0.0;
2023-03-27 16:34:00;2023-03-27 16:34:00;0.0;
2023-03-27 16:39:00;2023-03-27 16:39:00;0.0;23.0823015481676
2023-03-27 16:44:00;2023-03-27 16:44:00;0.0;23.5382035288557
2023-03-27 16:49:00;2023-03-27 16:49:00;0.0;24.0010080619214
2023-03-27 16:54:00;2023-03-27 16:54:00;0.0;
2023-03-27 16:59:00;2023-03-27 16:59:00;0.0;
2023-03-27 17:04:00;2023-03-27 17:04:00;0.0;23.768742843008
2023-03-27 17:09:00;2023-03-27 17:09:00;0.0;
2023-03-27 17:14:00;2023-03-27 17:14:00;0.0;
2023-03-27 17:19:00;2023-03-27 17:19:00;0.0;23.3093898527978
2023-03-27 17:24:00;2023-03-27 17:24:00;0.0;
2023-03-27 17:29:00;2023-03-27 17:29:00;0.0;
2023-03-27 17:34:00;2023-03-27 17:34:00;0.0;23.768742843008
2023-03-27 17:39:00;2023-03-27 17:39:00;0.0;23.3093898527978
2023-03-27 17:44:00;2023-03-27 17:44:00;0.0;
2023-03-27 17:49:00;2023-03-27 17:49:00;0.0;
2023-03-27 17:54:00;2023-03-27 17:54:00;0.0;
2023-03-27 17:59:00;2023-03-27 17:59:00;0.0;
2023-03-27 18:04:00;2023-03-27 18:04:00;0.0;23.0823015481676
2023-03-27 18:09:00;2023-03-27 18:09:00;0.0;
2023-03-27 18:14:00;2023-03-27 18:14:00;0.0;
2023-03-27 18:19:00;2023-03-27 18:19:00;0.0;
2023-03-27 18:24:00;2023-03-27 18:24:00;0.0;22.6332999865237
2023-03-27 18:29:00;2023-03-27 18:29:00;0.0;
2023-03-27 18:34:00;2023-03-27 18:34:00;0.0;
2023-03-27 18:39:00;2023-03-27 18:39:00;0.0;
2023-03-27 18:44:00;2023-03-27 18:44:00;0.0;
2023-03-27 18:49:00;2023-03-27 18:49:00;0.0;
2023-03-27 18:54:00;2023-03-27 18:54:00;0.0;
2023-03-27 18:59:00;2023-03-27 18:59:00;0.0;
2023-03-27 19:04:00;2023-03-27 19:04:00;0.0;22.6332999865237
2023-03-27 19:09:00;2023-03-27 19:09:00;0.0;22.1911967105909
2023-03-27 19:14:00;2023-03-27 19:14:00;0.0;
2023-03-27 19:19:00;2023-03-27 19:19:00;0.0;21.7559895870357
2023-03-27 19:24:00;2023-03-27 19:24:00;0.0;
2023-03-27 19:29:00;2023-03-27 19:29:00;0.0;
2023-03-27 19:34:00;2023-03-27 19:34:00;0.0;
2023-03-27 19:39:00;2023-03-27 19:39:00;0.0;
2023-03-27 19:44:00;2023-03-27 19:44:00;0.0;
2023-03-27 19:49:00;2023-03-27 19:49:00;0.0;
2023-03-27 19:54:00;2023-03-27 19:54:00;0.0;21.3276764825248
2023-03-27 19:59:00;2023-03-27 19:59:00;0.0;21.7559895870357
2023-03-27 20:04:00;2023-03-27 20:04:00;0.0;21.7559895870357
2023-03-27 20:09:00;2023-03-27 20:09:00;0.0;21.3276764825248
2023-03-27 20:14:00;2023-03-27 20:14:00;0.0;
2023-03-27 20:19:00;2023-03-27 20:19:00;0.0;
2023-03-27 20:24:00;2023-03-27 20:24:00;0.0;
2023-03-27 20:29:00;2023-03-27 20:29:00;0.0;
2023-03-27 20:34:00;2023-03-27 20:34:00;0.0;
2023-03-27 20:39:00;2023-03-27 20:39:00;0.0;
2023-03-27 20:44:00;2023-03-27 20:44:00;0.0;20.9062552637249
2023-03-27 20:49:00;2023-03-27 20:49:00;0.0;
2023-03-27 20:54:00;2023-03-27 20:54:00;0.0;
2023-03-27 20:59:00;2023-03-27 20:59:00;0.0;
2023-03-27 21:04:00;2023-03-27 21:04:00;0.0;20.9062552637249
2023-03-27 21:09:00;2023-03-27 21:09:00;0.0;
2023-03-27 21:14:00;2023-03-27 21:14:00;0.0;
2023-03-27 21:19:00;2023-03-27 21:19:00;0.0;
2023-03-27 21:24:00;2023-03-27 21:24:00;0.0;
2023-03-27 21:29:00;2023-03-27 21:29:00;0.0;20.2870410545667
2023-03-27 21:34:00;2023-03-27 21:34:00;0.0;
2023-03-27 21:39:00;2023-03-27 21:39:00;0.0;20.6981284447999
2023-03-27 21:44:00;2023-03-27 21:44:00;0.0;
2023-03-27 21:49:00;2023-03-27 21:49:00;0.0;
2023-03-27 21:54:00;2023-03-27 21:54:00;0.0;
2023-03-27 21:59:00;2023-03-27 21:59:00;0.0;
2023-03-27 22:04:00;2023-03-27 22:04:00;0.0;20.4917237973028
2023-03-27 22:09:00;2023-03-27 22:09:00;0.0;
2023-03-27 22:14:00;2023-03-27 22:14:00;0.0;
2023-03-27 22:19:00;2023-03-27 22:19:00;0.0;
2023-03-27 22:24:00;2023-03-27 22:24:00;0.0;
2023-03-27 22:29:00;2023-03-27 22:29:00;0.0;20.084079949925
2023-03-27 22:34:00;2023-03-27 22:34:00;0.0;
2023-03-27 22:39:00;2023-03-27 22:39:00;0.0;
2023-03-27 22:44:00;2023-03-27 22:44:00;0.0;
2023-03-27 22:49:00;2023-03-27 22:49:00;0.0;
2023-03-27 22:54:00;2023-03-27 22:54:00;0.0;
2023-03-27 22:59:00;2023-03-27 22:59:00;0.0;
2023-03-27 23:04:00;2023-03-27 23:04:00;0.0;20.2870410545667
2023-03-27 23:09:00;2023-03-27 23:09:00;0.0;
2023-03-27 23:14:00;2023-03-27 23:14:00;0.0;19.8828402167111
2023-03-27 23:19:00;2023-03-27 23:19:00;0.0;
2023-03-27 23:24:00;2023-03-27 23:24:00;0.0;
2023-03-27 23:29:00;2023-03-27 23:29:00;0.0;
2023-03-27 23:34:00;2023-03-27 23:34:00;0.0;
2023-03-27 23:39:00;2023-03-27 23:39:00;0.0;
2023-03-27 23:44:00;2023-03-27 23:44:00;0.0;
2023-03-27 23:49:00;2023-03-27 23:49:00;0.0;
2023-03-27 23:54:00;2023-03-27 23:54:00;0.0;
2023-03-27 23:59:00;2023-03-27 23:59:00;0.0;
2023-03-28 00:04:00;2023-03-28 00:04:00;0.0;19.6833215882583
2023-03-28 00:09:00;2023-03-28 00:09:00;0.0;
2023-03-28 00:14:00;2023-03-28 00:14:00;0.0;
2023-03-28 00:19:00;2023-03-28 00:19:00;0.0;
2023-03-28 00:24:00;2023-03-28 00:24:00;0.0;
2023-03-28 00:29:00;2023-03-28 00:29:00;0.0;
2023-03-28 00:34:00;2023-03-28 00:34:00;0.0;
2023-03-28 00:39:00;2023-03-28 00:39:00;0.0;
2023-03-28 00:44:00;2023-03-28 00:44:00;0.0;
2023-03-28 00:49:00;2023-03-28 00:49:00;0.0;
2023-03-28 00:54:00;2023-03-28 00:54:00;0.0;
2023-03-28 00:59:00;2023-03-28 00:59:00;0.0;
2023-03-28 01:04:00;2023-03-28 01:04:00;0.0;19.6833215882583
2023-03-28 01:09:00;2023-03-28 01:09:00;0.0;
2023-03-28 01:14:00;2023-03-28 01:14:00;0.0;
2023-03-28 01:19:00;2023-03-28 01:19:00;0.0;19.2894465789694
2023-03-28 01:24:00;2023-03-28 01:24:00;0.0;
2023-03-28 01:29:00;2023-03-28 01:29:00;0.0;19.6833215882583
2023-03-28 01:34:00;2023-03-28 01:34:00;0.0;
2023-03-28 01:39:00;2023-03-28 01:39:00;0.0;
2023-03-28 01:44:00;2023-03-28 01:44:00;0.0;
2023-03-28 01:49:00;2023-03-28 01:49:00;0.0;
2023-03-28 01:54:00;2023-03-28 01:54:00;0.0;
2023-03-28 01:59:00;2023-03-28 01:59:00;0.0;19.0950896648
2023-03-28 02:04:00;2023-03-28 02:04:00;0.0;19.4855237979
2023-03-28 02:09:00;2023-03-28 02:09:00;0.0;
2023-03-28 02:14:00;2023-03-28 02:14:00;0.0;
2023-03-28 02:19:00;2023-03-28 02:19:00;0.0;
2023-03-28 02:24:00;2023-03-28 02:24:00;0.0;
2023-03-28 02:29:00;2023-03-28 02:29:00;0.0;
2023-03-28 02:34:00;2023-03-28 02:34:00;0.0;
2023-03-28 02:39:00;2023-03-28 02:39:00;0.0;
2023-03-28 02:44:00;2023-03-28 02:44:00;0.0;19.0950896648
2023-03-28 02:49:00;2023-03-28 02:49:00;0.0;
2023-03-28 02:54:00;2023-03-28 02:54:00;0.0;
2023-03-28 02:59:00;2023-03-28 02:59:00;0.0;
2023-03-28 03:04:00;2023-03-28 03:04:00;0.0;18.902452788725
2023-03-28 03:09:00;2023-03-28 03:09:00;0.0;19.2894465789694
2023-03-28 03:14:00;2023-03-28 03:14:00;0.0;18.902452788725
2023-03-28 03:19:00;2023-03-28 03:19:00;0.0;
2023-03-28 03:24:00;2023-03-28 03:24:00;0.0;
2023-03-28 03:29:00;2023-03-28 03:29:00;0.0;
2023-03-28 03:34:00;2023-03-28 03:34:00;0.0;
2023-03-28 03:39:00;2023-03-28 03:39:00;0.0;19.2894465789694
2023-03-28 03:44:00;2023-03-28 03:44:00;0.0;
2023-03-28 03:49:00;2023-03-28 03:49:00;0.0;18.902452788725
2023-03-28 03:54:00;2023-03-28 03:54:00;0.0;
2023-03-28 03:59:00;2023-03-28 03:59:00;0.0;
2023-03-28 04:04:00;2023-03-28 04:04:00;0.0;18.902452788725
2023-03-28 04:09:00;2023-03-28 04:09:00;0.0;19.2894465789694
2023-03-28 04:14:00;2023-03-28 04:14:00;0.0;18.902452788725
2023-03-28 04:19:00;2023-03-28 04:19:00;0.0;
2023-03-28 04:24:00;2023-03-28 04:24:00;0.0;
2023-03-28 04:29:00;2023-03-28 04:29:00;0.0;
2023-03-28 04:34:00;2023-03-28 04:34:00;0.0;
2023-03-28 04:39:00;2023-03-28 04:39:00;0.0;
2023-03-28 04:44:00;2023-03-28 04:44:00;0.0;
2023-03-28 04:49:00;2023-03-28 04:49:00;0.0;
2023-03-28 04:54:00;2023-03-28 04:54:00;0.0;
2023-03-28 04:59:00;2023-03-28 04:59:00;0.0;
2023-03-28 05:04:00;2023-03-28 05:04:00;0.0;18.902452788725
2023-03-28 05:09:00;2023-03-28 05:09:00;0.0;
2023-03-28 05:14:00;2023-03-28 05:14:00;0.0;
2023-03-28 05:19:00;2023-03-28 05:19:00;0.0;
2023-03-28 05:24:00;2023-03-28 05:24:00;0.0;
2023-03-28 05:29:00;2023-03-28 05:29:00;0.0;
2023-03-28 05:34:00;2023-03-28 05:34:00;0.0;
2023-03-28 05:39:00;2023-03-28 05:39:00;0.0;
2023-03-28 05:44:00;2023-03-28 05:44:00;0.0;
2023-03-28 05:49:00;2023-03-28 05:49:00;0.0;
2023-03-28 05:54:00;2023-03-28 05:54:00;0.0;
2023-03-28 05:59:00;2023-03-28 05:59:00;0.0;
