dateP;dateQ;P_mm;Q_ls;year
2020-05-11 03:44:00;2020-05-11 03:44:00;0.5;101.463355674095;2020
2020-05-11 03:49:00;2020-05-11 03:49:00;0.0;105.50564420496;2020
2020-05-11 03:54:35;2020-05-11 03:54:00;2.5;107.264740813405;2020
2020-05-11 03:59:00;2020-05-11 03:59:00;0.0;112.638195895808;2020
2020-05-11 04:04:00;2020-05-11 04:04:00;0.0;112.638195895808;2020
2020-05-11 04:09:00;2020-05-11 04:09:00;0.0;111.431622677506;2020
2020-05-11 04:14:00;2020-05-11 04:14:00;0.0;;2020
2020-05-11 04:19:00;2020-05-11 04:19:00;0.5;;2020
2020-05-11 04:24:00;2020-05-11 04:24:00;0.0;113.244156428766;2020
2020-05-11 04:29:00;2020-05-11 04:29:00;0.0;116.300708998299;2020
2020-05-11 04:34:00;2020-05-11 04:34:00;0.0;;2020
2020-05-11 04:39:00;2020-05-11 04:39:00;0.0;118.778066939613;2020
2020-05-11 04:44:00;2020-05-11 04:44:00;0.0;117.535818292768;2020
2020-05-11 04:49:06;2020-05-11 04:49:00;0.5;;2020
2020-05-11 04:54:00;2020-05-11 04:54:00;0.5;118.778066939613;2020
2020-05-11 04:59:00;2020-05-11 04:59:00;0.0;;2020
2020-05-11 05:04:00;2020-05-11 05:04:00;0.0;116.91737135982;2020
2020-05-11 05:09:00;2020-05-11 05:09:00;0.5;115.072736922871;2020
2020-05-11 05:14:00;2020-05-11 05:14:00;0.0;112.03401806761;2020
2020-05-11 05:19:00;2020-05-11 05:19:00;1.0;110.232178144913;2020
2020-05-11 05:24:00;2020-05-11 05:24:00;0.5;;2020
2020-05-11 05:29:00;2020-05-11 05:29:00;0.0;107.854666603519;2020
2020-05-11 05:34:00;2020-05-11 05:34:00;0.0;;2020
2020-05-11 05:39:00;2020-05-11 05:39:00;0.0;106.090229880792;2020
2020-05-11 05:44:00;2020-05-11 05:44:00;0.0;;2020
2020-05-11 05:49:00;2020-05-11 05:49:00;0.5;104.34181110091;2020
2020-05-11 05:54:00;2020-05-11 05:54:00;0.0;102.035490416604;2020
2020-05-11 05:59:00;2020-05-11 05:59:00;0.0;100.89299856968;2020
2020-05-11 06:04:00;2020-05-11 06:04:00;0.0;101.463355674095;2020
2020-05-11 06:09:00;2020-05-11 06:09:00;0.0;99.757616208466;2020
2020-05-11 06:14:00;2020-05-11 06:14:00;0.0;96.9502503054063;2020
2020-05-11 06:19:00;2020-05-11 06:19:00;0.0;98.6293411996272;2020
2020-05-11 06:24:04;2020-05-11 06:24:00;0.5;96.3941047057427;2020
2020-05-11 06:29:00;2020-05-11 06:29:00;0.0;;2020
2020-05-11 06:34:00;2020-05-11 06:34:00;0.0;93.0945017743998;2020
2020-05-11 06:39:00;2020-05-11 06:39:00;0.0;90.3936101569745;2020
2020-05-11 06:44:00;2020-05-11 06:44:00;0.5;;2020
2020-05-11 06:49:00;2020-05-11 06:49:00;0.0;;2020
2020-05-11 06:54:00;2020-05-11 06:54:00;0.0;88.7943449769798;2020
2020-05-11 06:59:00;2020-05-11 06:59:00;0.0;87.2110233398305;2020
2020-05-11 07:04:00;2020-05-11 07:04:00;0.0;85.6436380455267;2020
2020-05-11 07:09:00;2020-05-11 07:09:00;0.5;;2020
2020-05-11 07:14:00;2020-05-11 07:14:00;0.0;;2020
2020-05-11 07:19:00;2020-05-11 07:19:00;0.5;;2020
2020-05-11 07:24:00;2020-05-11 07:24:00;0.5;87.7370261585641;2020
2020-05-11 07:29:00;2020-05-11 07:29:00;0.0;;2020
2020-05-11 07:34:00;2020-05-11 07:34:00;0.0;85.6436380455267;2020
2020-05-11 07:39:00;2020-05-11 07:39:00;0.5;;2020
2020-05-11 07:44:00;2020-05-11 07:44:00;0.0;;2020
2020-05-11 07:49:00;2020-05-11 07:49:00;0.0;;2020
2020-05-11 07:54:00;2020-05-11 07:54:00;0.0;87.2110233398305;2020
2020-05-11 07:59:00;2020-05-11 07:59:00;0.0;85.6436380455267;2020
2020-05-11 08:04:00;2020-05-11 08:04:00;0.0;85.1247164458356;2020
2020-05-11 08:09:00;2020-05-11 08:09:00;0.0;;2020
2020-05-11 08:14:00;2020-05-11 08:14:00;0.0;;2020
2020-05-11 08:19:00;2020-05-11 08:19:00;0.0;86.1643295499785;2020
2020-05-11 08:24:00;2020-05-11 08:24:00;0.5;;2020
2020-05-11 08:29:00;2020-05-11 08:29:00;0.0;84.6075644842384;2020
2020-05-11 08:34:00;2020-05-11 08:34:00;0.0;;2020
2020-05-11 08:39:00;2020-05-11 08:39:00;0.0;85.6436380455267;2020
2020-05-11 08:44:00;2020-05-11 08:44:00;0.0;83.5785684086593;2020
2020-05-11 08:49:00;2020-05-11 08:49:00;0.0;;2020
2020-05-11 08:54:00;2020-05-11 08:54:00;0.0;;2020
2020-05-11 08:59:00;2020-05-11 08:59:00;0.0;;2020
2020-05-11 09:04:00;2020-05-11 09:04:00;0.0;82.556647685456;2020
2020-05-11 09:09:00;2020-05-11 09:09:00;0.0;81.0370282196892;2020
2020-05-11 09:14:00;2020-05-11 09:14:00;0.0;;2020
2020-05-11 09:19:00;2020-05-11 09:19:00;0.0;;2020
2020-05-11 09:24:00;2020-05-11 09:24:00;0.0;79.5333162967681;2020
2020-05-11 09:29:00;2020-05-11 09:29:00;0.0;;2020
2020-05-11 09:34:00;2020-05-11 09:34:00;0.0;;2020
2020-05-11 09:39:00;2020-05-11 09:39:00;0.0;78.5396756497352;2020
2020-05-11 09:44:00;2020-05-11 09:44:00;0.0;77.062460298224;2020
2020-05-11 09:49:00;2020-05-11 09:49:00;0.0;;2020
